name,true_pld,proxy_pld,abs_error,signed_error,proxy_pld_calibrated,raw_abs_error,raw_signed_error,cal_abs_error,cal_signed_error
fcp+N133+E146,8.24376,7.436746597290039,0.8070134027099609,-0.8070134027099609,8.171684158129885,0.8070134027099609,-0.8070134027099609,0.07207584187011484,-0.07207584187011484
nce+N650+E123,7.47012,6.800730705261231,0.6693892947387692,-0.6693892947387692,7.556147798960045,0.6693892947387683,-0.6693892947387683,0.08602779896004531,0.08602779896004531
nfc+N654+E67,6.07649,5.166215896606445,0.9102741033935544,-0.9102741033935544,5.974263907475487,0.9102741033935544,-0.9102741033935544,0.10222609252451242,-0.10222609252451242
wmk+N144+E138,6.4858699999999985,5.742446899414063,0.7434231005859369,-0.7434231005859369,6.531940434043979,0.7434231005859351,-0.7434231005859351,0.04607043404398059,0.04607043404398059
wjs+N391+E50,6.88687,5.889193058013916,0.9976769419860841,-0.9976769419860841,6.673961407605787,0.997676941986084,-0.997676941986084,0.21290859239421334,-0.21290859239421334
lom+N446+E26,5.8491,5.224390029907227,0.6247099700927734,-0.6247099700927734,6.030564850044076,0.6247099700927734,-0.6247099700927734,0.1814648500440761,0.1814648500440761
wgb+N572+E226,4.0198800000000015,3.3707120418548584,0.6491679581451422,-0.6491679581451422,4.236574771904101,0.649167958145143,-0.649167958145143,0.21669477190409925,0.21669477190409925
qtz-x+N222+E70,6.74326,6.026466369628906,0.716793630371094,-0.716793630371094,6.806814557191632,0.716793630371094,-0.716793630371094,0.06355455719163139,0.06355455719163139
snw+N433+E158,7.978239999999999,7.263535976409912,0.7147040235900874,-0.7147040235900874,8.004050870530726,0.7147040235900866,-0.7147040235900866,0.025810870530727392,0.025810870530727392
bcu-j+N391+E226,8.05195,7.288496017456055,0.763453982543945,-0.763453982543945,8.028207205274601,0.763453982543945,-0.763453982543945,0.023742794725398753,-0.023742794725398753
vcu+N369+E29,6.5903399999999985,6.045196533203125,0.5451434667968744,-0.5451434667968744,6.824941614766175,0.5451434667968735,-0.5451434667968735,0.23460161476617625,0.23460161476617625
ith+N68+N712+E122,8.48056,7.659598350524902,0.8209616494750982,-0.8209616494750982,8.387360147582346,0.8209616494750982,-0.8209616494750982,0.09319985241765494,-0.09319985241765494
vbw+N270+E182,6.62914,5.86328125,0.7658587499999996,-0.7658587499999996,6.648883952522839,0.7658587499999996,-0.7658587499999996,0.019743952522839336,0.019743952522839336
vbn+N290+E143,8.98558,8.281048774719237,0.7045312252807623,-0.7045312252807623,8.98880004288579,0.7045312252807641,-0.7045312252807641,0.003220042885789809,0.003220042885789809
wjq+N651+E92,8.92891,8.044790267944336,0.8841197320556642,-0.8841197320556642,8.760148993586949,0.8841197320556642,-0.8841197320556642,0.16876100641305136,-0.16876100641305136
ecl+N189+E139,8.21994,7.503370761871338,0.7165692381286615,-0.7165692381286615,8.23616304334813,0.7165692381286615,-0.7165692381286615,0.016223043348130517,0.016223043348130517
hcp+N297+E212,2.3463,1.374138116836548,0.972161883163452,-0.972161883163452,2.304289965782399,0.9721618831634518,-0.9721618831634518,0.042010034217600634,-0.042010034217600634
hcp+N56+E43,2.23766,1.2851334810256958,0.9525265189743042,-0.9525265189743042,2.2181512542142174,0.9525265189743042,-0.9525265189743042,0.019508745785782544,-0.019508745785782544
wki+N278+E52,5.3418199999999985,4.481961727142334,0.8598582728576654,-0.8598582728576654,5.312042529837892,0.8598582728576645,-0.8598582728576645,0.029777470162106745,-0.029777470162106745
zfm+N364+E162,4.99231,4.675851345062256,0.31645865493774394,-0.31645865493774394,5.499688956587641,0.31645865493774394,-0.31645865493774394,0.5073789565876412,0.5073789565876412
oof+N348+E125,6.5315400000000015,5.938664436340332,0.5928755636596685,-0.5928755636596685,6.721839821462742,0.5928755636596694,-0.5928755636596694,0.19029982146274094,0.19029982146274094
snw+N287+E138,4.53006,3.8982667922973633,0.6317932077026365,-0.6317932077026365,4.7471424077445965,0.6317932077026365,-0.6317932077026365,0.21708240774459675,0.21708240774459675
vbm+N630+E37,7.25369,6.448489189147949,0.8052008108520505,-0.8052008108520505,7.215248360606053,0.8052008108520505,-0.8052008108520505,0.0384416393939464,-0.0384416393939464
vbf+N272+E182,8.27827,7.651882648468018,0.6263873515319816,-0.6263873515319816,8.379892888961836,0.6263873515319816,-0.6263873515319816,0.10162288896183647,0.10162288896183647
yfx+N482+E177,6.23224,5.551932334899902,0.6803076651000977,-0.6803076651000977,6.347560384929479,0.6803076651000977,-0.6803076651000977,0.11532038492947905,0.11532038492947905
zfm+N300+E216,6.02812,4.936194896697998,1.0919251033020014,-1.0919251033020014,5.7516495190761505,1.0919251033020023,-1.0919251033020023,0.27647048092384985,-0.27647048092384985
fnt+N383+E149,8.44157,7.645611763000487,0.7959582369995122,-0.7959582369995122,8.373823924242823,0.7959582369995131,-0.7959582369995131,0.06774607575717795,-0.06774607575717795
wff+N380+E142,5.41546,4.421789646148682,0.993670353851318,-0.993670353851318,5.253807972930267,0.9936703538513187,-0.9936703538513187,0.16165202706973325,-0.16165202706973325
wff+N542+E173,3.82927,3.0452022552490234,0.7840677447509763,-0.7840677447509763,3.92154630888508,0.7840677447509767,-0.7840677447509767,0.09227630888507976,0.09227630888507976
mdf+N492+E88,6.43814,5.726781368255615,0.7113586317443845,-0.7113586317443845,6.516779328583274,0.7113586317443845,-0.7113586317443845,0.07863932858327427,0.07863932858327427
vcu+N369+E205,5.01051,3.975087404251098,1.0354225957489014,-1.0354225957489014,4.821489417597394,1.0354225957489018,-1.0354225957489018,0.18902058240260633,-0.18902058240260633
wgx+N197+E149,8.25488,7.746239185333253,0.5086408146667479,-0.5086408146667479,8.471211171875545,0.5086408146667472,-0.5086408146667472,0.21633117187554518,0.21633117187554518
wjm+N206+E149,3.5292,2.868528127670288,0.6606718723297118,-0.6606718723297118,3.7505610385289794,0.6606718723297118,-0.6606718723297118,0.22136103852897948,0.22136103852897948
wmj+N356+E52,6.47973,5.803624153137207,0.676105846862793,-0.676105846862793,6.591147797401886,0.676105846862793,-0.676105846862793,0.11141779740188618,0.11141779740188618
snk+N240+E8,8.22668,7.223001480102539,1.003678519897461,-1.003678519897461,7.964821573605086,1.003678519897461,-1.003678519897461,0.2618584263949142,-0.2618584263949142
fnq+N254+E138,5.70573,4.86055850982666,0.8451714901733398,-0.8451714901733398,5.678448602591133,0.8451714901733398,-0.8451714901733398,0.027281397408867036,-0.027281397408867036
snw+N528+E108,7.6918,6.970016002655028,0.7217839973449705,-0.7217839973449705,7.71998215738523,0.7217839973449713,-0.7217839973449713,0.028182157385230333,0.028182157385230333
sda+N31+E120,5.55456,4.670358657836914,0.8842013421630854,-0.8842013421630854,5.494373132346267,0.8842013421630863,-0.8842013421630863,0.0601868676537336,-0.0601868676537336
gpu+N243+E138,4.12482,3.35608458518982,0.7687354148101804,-0.7687354148101804,4.222418315230052,0.7687354148101799,-0.7687354148101799,0.09759831523005236,0.09759831523005236
lon+N113+E44,8.137089999999999,7.899780750274657,0.23730924972534065,-0.23730924972534065,8.619808741605754,0.2373092497253415,-0.2373092497253415,0.4827187416057548,0.4827187416057548
skb+N572+E131,8.54171,8.116399765014647,0.4253102349853517,-0.4253102349853517,8.829452684990066,0.4253102349853535,-0.4253102349853535,0.28774268499006617,0.28774268499006617
ecm+N229+E18,3.6146,3.0177557468414307,0.5968442531585691,-0.5968442531585691,3.8949835703295332,0.5968442531585691,-0.5968442531585691,0.2803835703295334,0.2803835703295334
vmb+N391+E115,8.7313,7.882844924926758,0.8484550750732414,-0.8484550750732414,8.603418245071257,0.8484550750732414,-0.8484550750732414,0.1278817549287421,-0.1278817549287421
wiz+N51+E71,7.6931,6.710562229156494,0.982537770843506,-0.982537770843506,7.468882722428139,0.9825377708435061,-0.9825377708435061,0.22421727757186094,-0.22421727757186094
yfz+N482+E183,8.72377,8.303718566894531,0.4200514331054688,-0.4200514331054688,9.010739874128381,0.4200514331054688,-0.4200514331054688,0.28696987412838126,0.28696987412838126
ure+N514+E74,6.89645,6.134994983673097,0.761455016326904,-0.761455016326904,6.911848580384694,0.7614550163269032,-0.7614550163269032,0.015398580384694327,0.015398580384694327
